# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0
23.901142453473312, 32.94345117899502, 24.158743950468306 ,0.07048877391935093
18.818074922902724, 35.113417348909934, 25.556247163484386 ,1.556018892619486671e+00
2.941312865060696433e-03,-6.924600717929582094e-01,2.223361183217116011e-01,7.047726390937021634e-02
-2.941312865060696433e-03,6.924600717929582094e-01,-2.223361183217116011e-01,nan
